url;url_contact;telephone;email;facebook
https://www.paris.fr/evenements/cheffes-et-chefs-de-legende-et-d-aujourd-hui-les-musiciennes-cheffes-d-orchestre-nathalie-stutzmann-barbara-hannigan-emmanuelle-haim-18476;https://philharmoniedeparis.fr/fr/activite/23145;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/au-theatre-14-la-derniere-bande-mise-en-scene-jacques-osinski-18547;https://theatre14.mapado.com/event/48621-la-derniere-bande;145454977;billetterie@theatre14.fr;https://www.facebook.com/Theatre14/
https://www.paris.fr/evenements/the-amazing-keystone-big-band-west-side-story-18583;http://www.balblomet.fr;non renseigne;non renseigne;https://www.facebook.com/balblomet/
https://www.paris.fr/evenements/bal-populaire-avec-reicha-souare-reine-du-soul-mandingue-a-l-institut-des-cultures-d-islam-18728;https://www.institut-cultures-islam.org/agenda/bal-populaire-avec-reicha-souare/;153099984;accueil@ici.paris;https://www.facebook.com/institut.cultures.islam
https://www.paris.fr/evenements/les-secrets-du-quartier-mouffetard-visite-mystique-et-insolite-15105;https://www.sous-les-paves.com/produit/secrets-quartier-latin/;non renseigne;contact@sous-les-paves.com;https://www.facebook.com/Sous.Les.Paves.fr
https://www.paris.fr/evenements/satisfaction-la-nuit-twist-rock-du-supersonic-18841;non renseigne;non renseigne;non renseigne;https://fb.me/e/2qHgE6grQ
https://www.paris.fr/evenements/dancing-with-myself-supersonic-80-s-party-18880;non renseigne;non renseigne;non renseigne;https://fb.me/e/33tSDSCyU
https://www.paris.fr/evenements/la-directrice-de-theatre-orchestre-de-chambre-de-paris-stephanie-childress-mirabelle-ordinaire-mozart-18913;https://philharmoniedeparis.fr/fr/activite/22797;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/romeo-et-juliette-d-hector-berlioz-18920;https://philharmoniedeparis.fr/fr/activite/24121;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/martha-argerich-and-friends-love-stories-18927;https://philharmoniedeparis.fr/fr/activite/22813;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/cantates-ensemble-intercontemporain-ensemble-aedes-orchestre-de-chambre-de-paris-matthias-pintscher-bach-webern-manoury-webern-staud-18934;https://philharmoniedeparis.fr/fr/activite/22801;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/oh-johnny-de-liora-jaccottet-18921;https://www.athenee-theatre.com/saison/spectacle/oh-johnny.htm;153051919;caisse@athenee-theatre.com;https://www.facebook.com/theatreathenee
https://www.paris.fr/evenements/fatamorgana-denuit-supersonic-free-entry-18985;non renseigne;non renseigne;non renseigne;https://fb.me/e/3dwDIgXiF
https://www.paris.fr/evenements/exposition-18980;https://www.imarabe.org/fr/expositions/un-tresor-en-or;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/l-etagere-du-oh-un-rendez-vous-pour-partager-ses-lectures-et-sorties-culture-17894;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/universite-populaire-du-theatre-14-rencontre-avec-denis-lavant-19272;https://theatre14.mapado.com/event/76634-les-rencontres-de-l-universit-populaire-denis-lavant;145454977;billetterie@theatre14.fr;https://www.facebook.com/Theatre14
https://www.paris.fr/evenements/initiation-aux-services-de-google-19366;non renseigne;153827676;mediatheque.jean-pierre.melville@paris.fr;https://www.facebook.com/mediatheque.jeanpierre.melville/
https://www.paris.fr/evenements/2022-scenes-ouvertes-a-l-insolite-11296;http://lemouffetard.com/content/2022-sc%C3%A8nes-ouvertes-%C3%A0-linsolite;184794444;contact@lemouffetard.com;https://www.facebook.com/LeMouffetardTAM/
https://www.paris.fr/evenements/cinema-en-plein-air-le-voyage-de-fanny-de-lola-doillon-19873;https://billetterie.memorialdelashoah.org/fr/evenement/le-voyage-de-fanny-de-lola-doillon;142774472;contact@memorialdelashoah.org;https://www.facebook.com/MemorialShoah/?ref=ts
https://www.paris.fr/evenements/arias-baroques-airs-pour-farinelli-12295;https://www.mathieusalama.com/;0;non renseigne;https://www.facebook.com/mathieu.salama/
https://www.paris.fr/evenements/cheffes-et-chefs-de-legende-et-d-aujourd-hui-pierre-boulez-12393;https://philharmoniedeparis.fr/fr/activite/23146;33144844484;contact@cite-musique.fr;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/opera-et-politique-l-opera-une-entreprise-liberaliste-12396;https://philharmoniedeparis.fr/fr/activite/23126;33144844484;contact@cite-musique.fr;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/les-sans-pages-atelier-12515;https://gaite-lyrique.net/evenement/les-sans-pages;0;non renseigne;https://www.facebook.com/gaitelyrique
https://www.paris.fr/evenements/jam-session-tom-ibarra-12712;https://www.lebaisersale.com/agenda;non renseigne;non renseigne;https://www.facebook.com/lebaisersale/
https://www.paris.fr/evenements/hand-4-elles-12162;non renseigne;145788781;cdph75@gmail.com;non renseigne
https://www.paris.fr/evenements/agoravers-atelier-10961;https://gaite-lyrique.net/;0;non renseigne;https://www.facebook.com/gaitelyrique
https://www.paris.fr/evenements/paris-mon-coeur-un-jeu-de-piste-en-plein-air-a-paris-11182;https://foxtrail.fr;636101403;contact@foxtrail.fr;https://www.facebook.com/Foxtrail.fr
https://www.paris.fr/evenements/bienvenue-chez-les-polinsons-11167;non renseigne;953137265;contact@lespolinsons.fr;https://www.facebook.com/Lespolinsons
https://www.paris.fr/evenements/thierry-maillard-trio-moog-project-private-jok-15415;https://www.lebaisersale.com/;33142333771;non renseigne;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/geocaching-dans-le-20e-11265;https://www.paris.fr/equipements/bibliotheque-sorbier-1753;146361779;evelyne.danre@paris.fr;https://www.facebook.com/BibliothequeSorbier/?fref=ts
https://www.paris.fr/evenements/exposition-revolutions-xenakis-16149;https://philharmoniedeparis.fr/fr/activite/exposition/24162-revolutions-xenakis;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/l-arc-et-le-sabre-imaginaire-guerrier-du-japon-15977;https://www.guimet.fr/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/exposition-prendre-la-tangente-16458;https://programmation.maifsocialclub.fr;144925090;maifsocialclub-paris@maif.fr;non renseigne
https://www.paris.fr/evenements/bon-voyage-organisation-16762;https://gaite-lyrique.net/evenement/bon-voyage-organisation;non renseigne;non renseigne;https://www.facebook.com/events/5148544531846948/?acontext=%7B%22ref%22%3A%2252%22%2C%22action_history%22%3A%22%5B%7B%5C%22surface%5C%22%3A%5C%22share_link%5C%22%2C%5C%22mechanism%5C%22%3A%5C%22share_link%5C%22%2C%5C%22extra_data%5C%22%3A%7B%5C%22invite_link_id%5C%22%3A363318761904089%7D%7D%5D%22%7D
https://www.paris.fr/evenements/arletty-le-spectacle-musical-aux-deux-molieres-arrive-a-paris-16782;https://www.theatre-michel.fr/Spectacles/est-ce-que-jai-une-gueule-darletty/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/bassajam-family-show-avec-troy-berkeley-big-red-sharra-mucci-tomawok-17758;https://www.lodeonscenejrc.com/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/charlotte-reinhardt-colors-17759;https://www.sunset-sunside.com/2022/6/artiste/4046/8243/;non renseigne;non renseigne;https://www.facebook.com/SunsetSunsideJazzClub/
https://www.paris.fr/evenements/atelier-jardiner-zero-dechet-en-ville-17755;https://my.weezevent.com/jardiner-zero-dechet;non renseigne;non renseigne;https://www.facebook.com/blogAFAM/
https://www.paris.fr/evenements/they-re-gonna-be-big-4-the-rills-hallan-jaws-the-shark-17955;non renseigne;non renseigne;non renseigne;https://fb.me/e/23QcKpHyc
https://www.paris.fr/evenements/eleven-pond-ask-the-light-supersonic-free-entry-17956;non renseigne;non renseigne;non renseigne;https://fb.me/e/50dfGitrJ
https://www.paris.fr/evenements/festival-quartier-du-livre-lecture-et-atelier-creatif-18210;non renseigne;156811070;bibliotheque.rainer-maria.rilke@paris.fr;https://www.facebook.com/bibliothequerilke/
https://www.paris.fr/evenements/bibliotheques-hors-les-murs-2022-bibliotheque-crimee-18282;non renseigne;142455640;bibliotheque.crimee@paris.fr;https://www.facebook.com/bibliothequecrimee/
https://www.paris.fr/evenements/l-heritage-goldman-18423;https://www.rwprod.org/heritage-goldman;321265294;info@haracom.fr;https://www.facebook.com/Richard.Walter.Production
https://www.paris.fr/evenements/3615-croisiere-saison-3-vol-16-18616;non renseigne;non renseigne;non renseigne;https://www.facebook.com/events/640658550374331/640660583707461
https://www.paris.fr/evenements/votre-saison-culturelle-1er-semestre-2022-16235;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/mes-vies-sur-grindr-20204;non renseigne;33667683474;refculture@centrelgbtparis.org;https://www.facebook.com/centrelgbtparisidf
https://www.paris.fr/evenements/henri-dikongue-20500;https://le360paris.com;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/libre-arbitre-de-julie-bertin-et-lea-girardet-au-t13-bibliotheque-16498;https://www.theatre13.com/saison/spectacle/libre-arbitre;145886222;reservations@theatre13.com;https://www.facebook.com/LeTheatre13
https://www.paris.fr/evenements/magon-special-friend-20575;https://www.lehasardludique.paris/concert/2022-04-20/magon;non renseigne;non renseigne;https://www.facebook.com/events/718990056180702
https://www.paris.fr/evenements/spectacle-en-famille-la-directrice-de-theatre-avec-l-orchestre-de-chambre-de-paris-20581;https://www.orchestredechambredeparis.com/concert/la-directrice-theatre/;970808070;billetterie@ocparis.com;https://www.facebook.com/orchestredechambredeparis
https://www.paris.fr/evenements/juicy-20574;https://www.lehasardludique.paris/concert/2022-03-30/juicy;non renseigne;non renseigne;https://www.facebook.com/events/545452293551665
https://www.paris.fr/evenements/melie-fraisse-maeva-kane-20601;http://www.lestroisbaudets.com;142623333;non renseigne;https://www.facebook.com/lestroisbaudets
https://www.paris.fr/evenements/contes-girafons-10890;non renseigne;145895547;non renseigne;non renseigne
https://www.paris.fr/evenements/a-la-decouverte-des-lichens-20140;https://www.paris.fr/equipements/maison-paris-nature-17576;non renseigne;maisonparisnature@paris.fr;https://www.facebook.com/Parisbiodiversite
https://www.paris.fr/evenements/visite-promenade-le-palais-royal-la-comedie-francaise-moliere-20440;non renseigne;153653074;communication@accesculture.org;https://www.facebook.com/assoaccesculture
https://www.paris.fr/evenements/karaib-fest-20723;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/photographie-et-intimite-les-masterclasses-de-la-mep-20761;https://www.mep-fr.org/event/photographie-et-intimite/;144787500;non renseigne;non renseigne
https://www.paris.fr/evenements/les-visites-promenades-amplifiees-20701;non renseigne;153653074;communication@accesculture.org;https://www.facebook.com/assoaccesculture
https://www.paris.fr/evenements/les-nocturnes-du-parc-floral-20728;https://festivalsduparcfloral.paris;non renseigne;communication@traffixmusic.com;https://www.facebook.com/Festivals-du-Parc-Floral-1154921344682697
https://www.paris.fr/evenements/rencontre-regards-croises-sur-le-cyclisme-17781;https://www.paris.fr/equipements/mediatheque-jean-pierre-melville-1728;153827676;mediatheque.jean-pierre.melville@paris.fr;https://www.facebook.com/mediatheque.jeanpierre.melville/
https://www.paris.fr/evenements/spectacle-vestiaire-18901;non renseigne;153827676;mediatheque.jean-pierre.melville@paris.fr;https://www.facebook.com/mediatheque.jeanpierre.melville
https://www.paris.fr/evenements/coccolite-20700;https://festivalsduparcfloral.paris;non renseigne;communication@traffixmusic.com;https://www.facebook.com/Paris-Jazz-Festival-214321475254636
https://www.paris.fr/evenements/cap-sur-la-marne-la-grande-aventure-20816;https://capsurlamarne.fr/weekend-et-vacances-au-bord-de-la-marne/randos/la-grande-aventure/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/stage-d-afrodancehall-avec-jay-c-de-allin-invictus-crew-20854;https://www.danseafrourbaine.com/event-details/stage-dafrodancehall-avec-jay-c-de-allin-invictus-crew-3;non renseigne;non renseigne;https://www.facebook.om/danseafrourbaine
https://www.paris.fr/evenements/visite-a-la-crypte-archeologique-de-l-ile-de-la-cite-visite-de-la-crypte-et-de-l-exposition-temporaire-20397;https://www.crypte.paris.fr/fr/activites/visite-de-la-crypte-et-de-l-exposition;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/blue-jay-housecall-dj-set-20866;http://alimentation-generale.net/evenements/2022-06-02#.Yoz8byEaS-k;non renseigne;non renseigne;https://www.facebook.com/events/422013466097105
https://www.paris.fr/evenements/les-differences-sont-elles-un-obstacle-pour-se-comprendre-20876;non renseigne;144691830;DAC-bibliotheque.batignolles@paris.fr;non renseigne
https://www.paris.fr/evenements/reouverture-du-jardin21-friche-culturelle-et-vegetale-20011;https://www.facebook.com/events/1179962102832903?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22page%22%7D]%7D;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/isabelle-georges-cabaret-18631;http://www.balblomet.fr;non renseigne;non renseigne;https://www.facebook.com/balblomet/
https://www.paris.fr/evenements/saxo-voce-et-jean-yves-fourmeau-18634;http://www.balblomet.fr;non renseigne;non renseigne;https://www.facebook.com/balblomet/
https://www.paris.fr/evenements/atelier-artistique-enfants-decode-decore-18675;https://www.institut-cultures-islam.org/agenda/decode-decore/;153099984;accueil@ici.paris;https://www.facebook.com/institut.cultures.islam
https://www.paris.fr/evenements/soiree-de-courts-metrages-terre-d-ombres-constellation-de-la-rouguiere-18725;https://www.institut-cultures-islam.org/agenda/soiree-de-courts-metrages-terre-dombres-constellation-de-la-rouguiere/;153099984;accueil@ici.paris;https://www.facebook.com/institut.cultures.islam
https://www.paris.fr/evenements/sfjazz-collective-18942;https://philharmoniedeparis.fr/fr/activite/23395;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/la-parisienne-2022-19010;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/automatic-guests-19217;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/les-nuits-enceintes-19325;http://www.theatre-ouvert.com;142555550;resa@theatreouvert.com;https://www.facebook.com/theatreouvert1/
https://www.paris.fr/evenements/jeremy-pelt-wayne-escoffery-james-burton-victor-gould-jasen-weaver-mark-whitfield-jr-19428;https://www.sunset-sunside.com/2022/7/artiste/3022/8351/;non renseigne;non renseigne;https://www.facebook.com/SunsetSunsideJazzClub/
https://www.paris.fr/evenements/catia-werneck-quartet-19584;https://www.sunset-sunside.com/2022/6/artiste/832/8362/;non renseigne;non renseigne;https://www.facebook.com/SunsetSunsideJazzClub/
https://www.paris.fr/evenements/exposition-la-diaspora-juive-portugaise-xve-xxie-siecle-18046;non renseigne;144785520;bibliotheque.marguerite-audoux@paris.fr;non renseigne
https://www.paris.fr/evenements/stage-adultes-informatique-19689;non renseigne;143541658;cparichardwright@actisce.org;non renseigne
https://www.paris.fr/evenements/et-moliere-dans-tout-ca-19714;non renseigne;non renseigne;non renseigne;https://www.facebook.com/Theatre.Darius.Milhaud.Paris19
https://www.paris.fr/evenements/sungazer-19740;non renseigne;non renseigne;non renseigne;https://www.facebook.com/sungazermusic/
https://www.paris.fr/evenements/participez-au-festival-citoyen-place-clichy-19191;https://formulaires.paris.fr/formulaires/1280?deco=brand;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/eunoe-clarice-calvo-pinsolle-19910;https://lapop.fr/spectacles/installation-sonore-clarice-calvo-pinsolle/;153350777;reservation@lapop.fr;https://www.facebook.com/penichelapop
https://www.paris.fr/evenements/retrouvez-le-mois-des-memoires-du-19e-19466;https://mairie19.paris.fr/pages/retrouvez-le-programme-du-mois-des-memoires-12963#ceremonies;non renseigne;non renseigne;https://fr-fr.facebook.com/mairie19
https://www.paris.fr/evenements/synapse-the-one-you-loved-for-more-minutes-supersonic-free-entry-19963;http://supersonic-club.fr/;non renseigne;non renseigne;https://fb.me/e/201haZ5MT
https://www.paris.fr/evenements/les-samedis-en-famille-creche-montera-11214;http://www.momenfamille.com/;non renseigne;contact@momenfamille.com;https://www.facebook.com/pedagogiemontessori
https://www.paris.fr/evenements/le-bus-60-une-exposition-photographique-du-nord-est-parisien-authentique-20088;https://mairie20.paris.fr/pages/le-bus-60-une-exposition-photographique-du-nord-est-parisien-authentique-21044;143152085;mairie20@paris.fr;non renseigne
https://www.paris.fr/evenements/le-festival-que-gusto-revient-a-paris-venez-gouter-les-couleurs-du-mexique-20177;https://festivalquegusto.com/;non renseigne;info@festivalquegusto.com;https://www.facebook.com/festivalquegusto
https://www.paris.fr/evenements/alixology-peintures-d-alix-de-castilla-galerie-minsky-20244;non renseigne;155350900;non renseigne;non renseigne
https://www.paris.fr/evenements/natural-element-quartet-20315;https://www.lebaisersale.com/agenda?event=20220616;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/spectacle-de-contes-portugais-17657;http://equipement.paris.fr/mediatheque-jean-pierre-melville-1728;153827676;mediatheque.jean-pierre.melville@paris.fr;https://www.facebook.com/mediatheque.jeanpierre.melville/
https://www.paris.fr/evenements/question-la-difference-une-force-en-puissance-20507;https://www.maisondesmetallos.paris/fr/les-coops-rubrique/on-seloigne-des-chemins-balises/2022_06_question;147002520;reservation@maisondesmetallos.paris;https://www.facebook.com/maisondesmetallos
https://www.paris.fr/evenements/jean-michel-davis-quintet-matthieu-marthouret-20495;https://le360paris.com;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/festival-adolphe-sax-maxime-berton-quatuor-yendo-20486;https://le360paris.com/;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/fiesta-before-l-aventure-20515;non renseigne;147002520;reservation@maisondesmetallos.paris;https://www.facebook.com/maisondesmetallos
https://www.paris.fr/evenements/les-menus-plaisirs-concert-de-musique-de-chambre-20560;non renseigne;33666826728;enrico.castronovo@gmail.com;https://www.facebook.com/LesConcertsGais/
https://www.paris.fr/evenements/cafe-geopolitique-la-guerre-en-ukraine-rencontre-avec-alexandra-goujon-et-laurent-hassid-20582;non renseigne;147047085;non renseigne;non renseigne
https://www.paris.fr/evenements/marche-de-l-esat-menilmontant-20546;non renseigne;non renseigne;commercial@championnet-asso.fr;non renseigne
https://www.paris.fr/evenements/miles-davis-se-livre-20616;https://www.newmorning.com/20220620-5535-miles-davis-se-livre.html;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/festival-release-party-le-collectif-20622;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/cabarets-d-improvisation-20646;non renseigne;non renseigne;non renseigne;https://fb.me/e/2u9HeOdKD
https://www.paris.fr/evenements/fete-de-quartier-concert-interculturel-20636;https://www.facebook.com/events/1170642777028542;142011260;acort@acort.org;https://www.facebook.com/acort.association
https://www.paris.fr/evenements/conte-jeune-public-au-musee-carnavalet-l-ange-gardien-du-musee-20411;https://www.carnavalet.paris.fr/agenda/conte-jeune-public-lange-gardien-du-musee;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/visite-contee-en-famille-contes-du-printemps-20019;https://www.cernuschi.paris.fr/fr;153962172;non renseigne;non renseigne
https://www.paris.fr/evenements/visite-atelier-au-musee-carnavalet-les-enfants-de-paris-20388;https://www.carnavalet.paris.fr/visiter/offre-culturelle/visite-atelier-les-enfants-de-paris-0;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/visite-atelier-au-musee-carnavalet-a-tous-les-etages-20387;https://www.carnavalet.paris.fr/visiter/offre-culturelle/visite-atelier-tous-les-etages;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/visite-atelier-au-musee-carnavalet-sur-les-ailes-de-mercure-20366;https://www.carnavalet.paris.fr/visiter/offre-culturelle/visite-atelier-sur-les-ailes-de-mercure;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/weekend-familles-a-la-crypte-archeologique-de-l-ile-de-la-cite-journees-nationales-de-l-archeologie-20670;https://www.crypte.paris.fr/fr/evenements/weekend-familles/journees-nationales-de-l-archeologie;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/dire-affirmer-reveler-cinq-films-de-re-appropriation-culturelle-20713;https://canada-culture.org/event/dire-affirmer-reveler-cinq-films-de-reappropriation-culturelle/;144432190;reservation@canada-culture.org;https://www.facebook.com/centreculturelcanadien
https://www.paris.fr/evenements/velu-e-cabaret-de-tous-poils-20682;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/exposition-sur-grand-ecran-20156;https://www.cinemabalzac.com/film/380806/;677626140;marc@etoile-cinemas.com;https://www.facebook.com/cinemalebalzac
https://www.paris.fr/evenements/soiree-jeux-de-societe-a-la-bibliotheque-gutenberg-20830;non renseigne;145546976;bibliotheque.gutenberg@paris.fr;http://www.facebook.com/pages/Bibliothèque-Gutenberg/330349773725290
https://www.paris.fr/evenements/angel-bat-dawid-thomas-de-pourquery-20767;https://festivalsduparcfloral.paris;non renseigne;communication@traffixmusic.com;https://www.facebook.com/Festivals-du-Parc-Floral-1154921344682697
https://www.paris.fr/evenements/neue-grafik-ensemble-20685;https://festivalsduparcfloral.paris;non renseigne;communication@traffixmusic.com;https://www.facebook.com/Paris-Jazz-Festival-214321475254636
https://www.paris.fr/evenements/concert-voyage-imaginaire-en-musique-francaise-20371;non renseigne;689070732;non renseigne;non renseigne
https://www.paris.fr/evenements/cuarteto-cubano-x-le-barboteur-20870;https://canal-barboteur.com;non renseigne;non renseigne;https://fb.me/e/1IThZvUJg
https://www.paris.fr/evenements/les-classiques-de-l-ete-a-la-cinematheque-francaise-20776;https://www.cinematheque.fr/film/65889.html;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/histoires-et-merveilles-a-montsouris-visite-guidee-18741;https://www.sous-les-paves.com/produit/histoires-et-merveilles-a-montsouris/;non renseigne;contact@sous-les-paves.com;https://www.facebook.com/Sous.Les.Paves.fr
https://www.paris.fr/evenements/orchestre-de-paris-lin-liao-mochizuki-stroppa-manoury-18914;https://philharmoniedeparis.fr/fr/activite/22785;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/webern-solistes-de-l-ensemble-intercontemporain-webern-juillerat-iannotta-nunes-18922;https://philharmoniedeparis.fr/fr/activite/22794;non renseigne;non renseigne;https://www.facebook.com/PhilharmoniedeParis
https://www.paris.fr/evenements/jazzdedemain-lucie-guillem-15413;https://www.lebaisersale.com/;33142333771;non renseigne;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/teen-spirit-nuit-teenage-rock-au-supersonic-19032;non renseigne;non renseigne;non renseigne;https://fb.me/e/1BmcXur1o
https://www.paris.fr/evenements/pharaon-des-deux-terres-l-epopee-africaine-des-rois-de-napata-16273;https://www.louvre.fr/visiter/horaires-tarifs#conditions-de-gratuite;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/performance-litteraire-11450;https://www.paris.fr/equipements/bibliotheque-saint-eloi-1725;153447030;bibliotheque.saint-eloi@paris.fr;https://fr-fr.facebook.com/bibliothequesainteloi/
https://www.paris.fr/evenements/enfants-musique-18025;https://www.paris.fr/equipements/mediatheque-marguerite-duras-1752;155254910;mediatheque.marguerite-duras@paris.fr;https://fr-fr.facebook.com/MediathequeMargueriteDuras/
https://www.paris.fr/evenements/le-faubourg-saint-antoine-lieu-d-artisans-et-de-revolutions-11119;https://panamefr.home.blog;non renseigne;italiennedepaname@gmail.com;https://www.facebook.com/italiennedepaname
https://www.paris.fr/evenements/jeu-de-piste-a-paris-19204;https://parismabelle.com/jeux-de-piste-adulte/enquete-a-saint-germain/;non renseigne;info@parismabelle.com;https://www.facebook.com/ParisMaBelleJeux
https://www.paris.fr/evenements/pablo-murgier-ensemble-gare-du-sud-tour-19279;https://www.lebaisersale.com/agenda?event=20220615;142333771;contact@lebaisersale.com;https://www.facebook.com/lebaisersale
https://www.paris.fr/evenements/another-love-story-de-karla-hiraldo-voleau-l-amour-mis-en-scene-a-la-mep-19364;https://www.mep-fr.org/event/karla-hiraldo-voleau/;144787500;non renseigne;https://fr-fr.facebook.com/MaisonEuropeennePhotographie/
https://www.paris.fr/evenements/one-woman-show-rose-piscine-16453;non renseigne;non renseigne;non renseigne;https://www.facebook.com/lauraghazal75
https://www.paris.fr/evenements/les-dimanches-au-zoo-parc-zoologique-de-paris-18045;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/marcel-proust-du-cote-de-la-mere-19711;https://www.mahj.org/fr;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/switch-la-nouvelle-realite-19701;https://gaite-lyrique.net/evenement/switch-la-nouvelle-realite;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/alterations-tous-publics-19693;https://gaite-lyrique.net/evenement/alterations;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/cp-censier-en-fete-19825;non renseigne;143374092;cacensier@actisce.org;https://www.facebook.com/Actisce-Centre-Paris-Anim-Censier-182530205117234/
https://www.paris.fr/evenements/temoignages-esther-senot-jenny-plocki-et-joseph-schwartz-19839;https://billetterie.memorialdelashoah.org/fr/evenement/temoignages-esther-senot-jenny-plocki-et-joseph-schwartz;142774472;contact@memorialdelashoah.org;https://www.facebook.com/MemorialShoah/?ref=ts
https://www.paris.fr/evenements/temoignage-arlette-testyler-et-rachel-jedinak-19871;https://billetterie.memorialdelashoah.org/fr/evenement/temoignages-d-arlette-testyler-et-rachel-jedinak;142774472;contact@memorialdelashoah.org;https://www.facebook.com/MemorialShoah/?ref=ts
https://www.paris.fr/evenements/les-samedis-en-famille-creche-bichat-11212;https://www.helloasso.com/associations/art-eco;687371856;arteco.asso@gmail.com;non renseigne
https://www.paris.fr/evenements/les-samedis-en-famille-creche-cabanis-19848;https://www.paris.fr/evenements/les-samedis-en-famille-16238;non renseigne;ateliersparentsenfants.momartre@gmail.com;non renseigne
https://www.paris.fr/evenements/kiosques-en-fete-avec-mestizos-20090;https://cdn.paris.fr/paris/2022/04/27/21769da6f130a91c9c69e265741771f2.pdf;763424464;mestizos.folklorecolombien@gmail.com;https://www.facebook.com/mestizos.folklorecolombien/
https://www.paris.fr/evenements/programmation-musicale-jeune-public-a-la-philharmonie-en-mai-et-juin-20161;non renseigne;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/atelier-d-ecriture-parent-enfant-10922;http://lateliersouslestoits.free.fr;143414872;lateliersouslestoits@free.fr;non renseigne
https://www.paris.fr/evenements/atelier-ecriture-the-infusez-votre-plume-dans-le-the-11011;https://folo.me/;184800301;laia@folo.me;https://www.facebook.com/FOLOnetwork/
https://www.paris.fr/evenements/le-voyage-de-nyamba-un-conte-du-fond-des-mers-11578;https://www.maisondelaradio.fr/evenement/concert-jeune-public/le-voyage-de-nyamba-un-conte-du-fond-des-mers/il-etait-une-voix;156401516;contact.billetterie@radiofrance.com;non renseigne
https://www.paris.fr/evenements/atelier-contemporain-de-suzanne-giraud-12127;non renseigne;144706400;non renseigne;non renseigne
https://www.paris.fr/evenements/album-du-dimanche-radiohead-ok-computer-supersonic-14624;non renseigne;non renseigne;non renseigne;https://www.facebook.com/events/2844297025881474
https://www.paris.fr/evenements/aux-sources-des-nympheas-les-impressionnistes-et-la-decoration-14432;https://www.musee-orangerie.fr/fr;non renseigne;non renseigne;non renseigne
https://www.paris.fr/evenements/video-mapping-stage-15-18-ans-15711;http://www.mgi-paris.org/;142363352;info@mgi-paris.org;https://www.facebook.com/maisongesteimage/
