ID;titre;chapeau;mots_cles;type_prix;date_debut;date_fin;nb_occurrences;acces_PMR;acces_mal_voyant;acces_mal_entendant;lieu;url;code_insee
14693;club de lecture;pour tous les passionnes de litterature, les devoreurs de livres, ceux qui ne sortent jamais leur nez des pages, et qui aiment a se plonger dans des univers fascinants...;non renseigne;gratuit sous condition;2022-06-05;2022-06-06;12;0;0;0;la table des matieres;https://www.paris.fr/evenements/club-de-lecture-14693;75114
15052;sit down : le stand-up joue assis par pascal tourain (l'homme tatoue);il revient a sa demande generale apres 2 ans d'absence ! retrouvez pascal tourain, que vous connaissez egalement sous le surnom de l'homme tatoue, dans sit down, son nouveau stand-up, joue malgre son jeune age, le cul visse sur un tabouret.;humour;gratuit sous condition;2022-06-05;2022-06-06;;0;0;0;black dog;https://www.paris.fr/evenements/sit-down-le-stand-up-joue-assis-par-pascal-tourain-l-homme-tatoue-15052;75104
11047;mercredis des tout-petits;tous les mercredis, un.e bibliothecaire vous accueille dans lespace des tout-petits pour un temps de conseil et daccompagnement a la lecture individuelle;enfants;gratuit;2022-06-05;2022-06-06;86;1;0;0;bibliotheque crimee;https://www.paris.fr/evenements/mercredis-des-tout-petits-11047;75119
16299;expo pantheon-panteao;dans le cadre de la presidence francaise de l'union europeenne 2022, decouvrez l'exposition pantheon-panteao, sur les grilles du monument.;expo;gratuit;2022-06-05;2022-06-06;;0;0;0;pantheon;https://www.paris.fr/evenements/expo-pantheon-panteao-16299;75105
16394;alaia avant alaia, la genese d'un style; alaia avant alaia  est une exposition inedite et originale, concue et realisee par la fondation dont le couturier avait souhaite la creation plusieurs annees avant sa disparition.;non renseigne;payant;2022-06-05;2022-06-06;;0;0;0;fondation azzedine alaia;https://www.paris.fr/evenements/alaia-avant-alaia-la-genese-d-un-style-16394;75104
16728;memoire(s);vous pensez savoir comment fonctionne votre memoire ? detrompez-vous ! une enquete policiere et quelques cas historiques vont vous prouver le contraire...;theatre;payant;2022-06-05;2022-06-06;26;0;0;0;theatre darius milhaud;https://www.paris.fr/evenements/memoire-s-16728;75119
11130;heure du conte 3-7 ans (lsf/fr);la mediatheque de la canopee vous invite a plonger dans les contes et histoires racontees par les bibliothecaires.;theatre;gratuit;2022-06-05;2022-06-06;8;1;0;1;mediatheque de la canopee la fontaine;https://www.paris.fr/evenements/heure-du-conte-bilingue-lsf-francais-11130;75101
17351;"atelier ""piranha party"" (3-5 ans)";quelle mechante reputation colle a la peau du piranha ? est-il vraiment si feroce ? vit-il toujours entoure de ses pairs ?;non renseigne;payant;2022-06-05;2022-06-06;12;1;0;0;palais de la porte doree - aquarium tropical;https://www.paris.fr/evenements/atelier-piranha-party-3-5-ans-17351;75112
14426;exposition albert edelfelt - lumieres de finlande au petit palais;apres les retrospectives consacrees aux suedois carl larsson, anders zorn et lage dor de la peinture danoise, le petit palais poursuit son exploration des artistes nordiques. cette nouvelle exposition, organisee avec lateneum dhelsinki, est dediee a albert edelfelt, lun des pionniers de la peinture finlandaise.;non renseigne;payant;2022-06-05;2022-06-06;;0;0;0;petit palais - musee des beaux-arts de la ville de paris;https://www.paris.fr/evenements/albert-edelfelt-1854-1905-lumieres-de-finlande-14426;75108
17511;le petit salon de marcel au swann : proust en bulles - rencontre avec stephane heuet dessinateur et scenariste;"en partenariat avec l'hotel litteraire le swann et la librairie fontaine haussmann, la bibliotheque europe vous propose de rencontrer stephane heuet, auteur de l'adaptation en bande dessinee de ""a la recherche du temps perdu"".";litterature;gratuit;2022-06-05;2022-06-06;2;1;0;0;hotel litteraire le swann;https://www.paris.fr/evenements/le-petit-salon-de-marcel-au-swann-proust-en-bulles-rencontre-avec-stephane-heuet-dessinateur-et-scenariste-17511;75108
17673;colorie ta jungle !;atelier creatif de coloriage autour de l'album le livre de ma jungle dalice de nussy et destelle billon-spagnol, pour inviter les enfants a imaginer leur propre jungle.;enfants;gratuit;2022-06-05;2022-06-06;2;0;0;1;bibliotheque saint-eloi;https://www.paris.fr/evenements/colorie-ta-jungle-17673;75112
17094;rencontre : decouverte de l'oeuvre de michel gourdon, illustrateur;rencontre autour de michel gourdon, illustrateur emblematique des collections du fleuve noir;litterature;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque des litteratures policieres bilipo;https://www.paris.fr/evenements/rencontre-decouverte-de-l-oeuvre-de-michel-gourdon-illustrateur-17094;75105
17807;"exposition ""objets insolites et obsoletes, avez-vous une ame ?""";la mission patrimoine professionnel de la ville de paris collecte, conserve et valorise le patrimoine materiel et immateriel des metiers exerces au sein de la ville de paris. sa finalite est sociale pour les agent.e.s de la ville, mais aussi citoyenne, culturelle et touristique pour les parisien.ne.s et le grand public. l'exposition  objets insolites et obsoletes, avez-vous une ame ?  presente un apercu de ce riche patrimoine. du samedi 11 juin au samedi 30 juillet a la bibliotheque claude levi-strauss, vernissage le samedi 11 juin a 17h.;expo;gratuit;2022-06-05;2022-06-06;72;1;0;0;bibliotheque claude levi-strauss;https://www.paris.fr/evenements/exposition-objets-insolites-et-obsoletes-avez-vous-une-ame-17807;75119
17974;atelier musique avec la philharmonie de paris;dans le cadre de la saison croisee france-portugal organisee par l'institut francais.;musique;gratuit;2022-06-05;2022-06-06;4;1;0;0;bibliotheque crimee;https://www.paris.fr/evenements/atelier-musique-avec-la-philharmonie-de-paris-17974;75119
18011;where is my mind? / nuit rock 90s au supersonic;mtv diffuse en continu les clips des guitar heroes de ton adolescence, tu ne jures que par le grunge de kurt cobain, les melodies pop de weezer, les excentricites de gwen stefani ou de bjork.;clubbing;payant;2022-06-05;2022-06-06;4;0;0;0;supersonic;https://www.paris.fr/evenements/where-is-my-mind-nuit-rock-90s-au-supersonic-18011;75112
18100;love songs - photographies de l'intime;lexposition collective love songs offre un nouveau regard sur lhistoire de la photographie a travers le prisme des relations amoureuses.;expo;payant;2022-06-05;2022-06-06;;0;0;0;maison europeenne de la photographie;https://www.paris.fr/evenements/love-songs-photographies-de-l-intime-18100;75104
17933;jeu de pistes : chicorelys ou lepopee des plantes magiques...;partez a l'aventure au cur de paris et participez au jeu de piste organise par les bibliotheques de paris centre;enfants;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque historique de la ville de paris (bhvp);https://www.paris.fr/evenements/jeu-de-pistes-chicorelys-ou-l-epopee-des-plantes-magiques-17933;75104
18219;les samedis du documentaire : projection de 3 films d'artavazd pelechian;"hommage a artavazd pelechian :

- ""au debut"" (1967, armenie, n. et bl., 8 min)
- ""nous"" (1969, armenie, n. et bl., 25 min)
- ""les saisons"" (1975, armenie, n. et bl., 29 min)";cinema;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque marguerite audoux;https://www.paris.fr/evenements/les-samedis-du-documentaire-projection-de-3-films-d-artavazd-pelechian-18219;75103
17883;marguerite, mon amour : naissance d'une mediatheque;exposition sur l'histoire, la naissance et la vie quotidienne de la mediatheque marguerite duras;expo;gratuit;2022-06-05;2022-06-06;;1;1;0;mediatheque marguerite duras;https://www.paris.fr/evenements/marguerite-mon-amour-naissance-d-une-mediatheque-17883;75120
18094;"cycle folkways : concert folk ""adieu, misere ! chants du travail, de france et d'ailleurs""";des musiciens de la scene pop-folk et experimentale revisitent une collection de chansons traditionnelles sur le theme du travail, issues de plusieurs pays.;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;mediatheque musicale de paris (mmp);https://www.paris.fr/evenements/cycle-folkways-concert-folk-18094;75101
11184;les genocides du xxe siecle;cette expo en plein air analyse les poncifs de chaque genocide du siecle dernier, et presente une riche selection de photographies, archives, temoignages.;expo;gratuit;2022-06-05;2022-06-06;;0;0;0;memorial de la shoah;https://www.paris.fr/evenements/les-genocides-du-xxe-siecle-11184;75104
18724;initiation a lart du tatouage au henne a loccasion de laid el kebir;initiez-vous a l'art du tatouage au henne, tradition ancestrale de plus de cinq mille ans, et repartez avec la main ornee d'un fin tatouage aux vertus protectrices...;enfants;payant;2022-06-05;2022-06-06;2;0;0;0;institut des cultures d'islam;https://www.paris.fr/evenements/initiation-a-l-art-du-tatouage-au-henne-a-l-occasion-de-l-aid-el-kebir-18724;75118
17723;bibliotheques hors les murs 2022 / bibliotheque charlotte delbo;c'est l'ete ! : rendez-vous au square louvois (69 bis rue de richelieu, 75002) pour partager des moments de lecture avec la bibliotheque charlotte delbo.;enfants;gratuit;2022-06-05;2022-06-06;14;0;0;0;square louvois;https://www.paris.fr/evenements/bibliotheques-hors-les-murs-2022-bibliotheque-charlotte-delbo-17723;75102
16965;rebonds ! atelier danse / basketball  equipe mpaa / la canopee;avec un ballon de basket pour partenaire de jeu, quatre equipes de danseureuses amateurrices s'adonnent a une exploration choregraphique sur l'action du rebond.;sport;payant;2022-06-05;2022-06-06;;0;0;0;mpaa/la canopee - maison des pratiques artistiques amateurs;https://www.paris.fr/evenements/rebonds-atelier-danse-basketball-equipe-mpaa-la-canopee-16965;75101
18933;concert de rene jacobs a la philharmonie;le grand haendelien rene jacobs, accompagne du freiburger barockorchester, son collaborateur de longue date, interprete une partition fondamentale du genre de loratorio, israel en egypte, lors d'un concert le 16 juin.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;philharmonie de paris;https://www.paris.fr/evenements/haendel-israel-en-egypte-freiburger-barockorchester-zurcher-sing-akademie-rene-jacobs-18933;75119
19112;tout-petit tu lis : un rendez-vous de sensibilisation a la lecture pour les tres jeunes enfants;un jeudi par mois, de 17h a 18h, les adultes et les tout-petits (non scolarises en maternelle) s'installent dans la salle d'animation en compagnie des bibliothecaires pour lire des histoires. ce sont des lectures individualisees, a la demande, dans un environnement adapte.;enfants;gratuit;2022-06-05;2022-06-06;4;1;0;0;bibliotheque colette vivier;https://www.paris.fr/evenements/tout-petit-tu-lis-un-rendez-vous-de-sensibilisation-a-la-lecture-pour-les-tres-jeunes-enfants-19112;75117
13752;quand les statues parisiennes se mettent a nu;venez decouvrir la vie des statues parisiennes, depuis la commande aupres des artistes jusqu'a leur renovation. vingt-huit panneaux retracent l'histoire de ce patrimoine du quotidien de pierre et de bonze sur les grilles de l'eglise de la madeleine.;expo;gratuit;2022-06-05;2022-06-06;;0;0;0;eglise de la madeleine;https://www.paris.fr/evenements/exposition-statues-de-paris-votre-musee-13752;75108
19164;regis igonnet quartet;un des meilleurs groupes actuel en france.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;sunset & sunside;https://www.paris.fr/evenements/regis-igonnet-quartet-19164;75101
19244;jeu de piste a paris : sous les passages couverts;"ecouvrez les passages couverts de paris au fil d'une enquete du celebre vidocq !


vous aimez l'aventure ? vous voulez decouvrir paris autrement et passer une apres-midi originale en famille ou entre amis ? venez participer a un jeu de piste et defiez d'autres equipes. en equipe de 3 a 6 personnes, il faudra faire appel a votre sens de l'observation, faire preuve de reflexion et de deduction pour resoudre l'enigme avant les autres.";balade;payant;2022-06-05;2022-06-06;26;0;0;0;depart : square montholon;https://www.paris.fr/evenements/jeu-de-piste-a-paris-19244;75109
19234;jeu de piste a paris : sur la piste du vieux sage;"decouvrez paris autrement et passez une apres-midi originale en participant a un jeu de piste dans le quartier latin !

vous aimez l'aventure ? vous voulez decouvrir paris autrement et passer une apres-midi originale en famille ou entre amis ? venez participer a notre jeu de piste et defiez d'autres equipes. 
en equipe de 3 a 6 personnes, il faudra faire appel a votre sens de l'observation, faire preuve de reflexion et de deduction pour resoudre l'enigme avant les autres.";balade;payant;2022-06-05;2022-06-06;8;0;0;0;depart :  square rene viviani;https://www.paris.fr/evenements/jeu-de-piste-a-paris-19234;75105
18081;table-ronde / actualites de violette leduc (1907-1972);a l'occasion du cinquantenaire de la disparition de violette leduc (1907-1972), pleins feux sur l'ecrivaine, avec une table-ronde animee par mireille brioude, presidente de l'association des ami.e.s de violette leduc, en presence des chercheur.e.s manon perraud, anais frantz, et alexandre antolin, et en partenariat avec la mairie du 11e arrondissement.;conference;gratuit;2022-06-05;2022-06-06;2;1;0;0;mediatheque violette leduc;https://www.paris.fr/evenements/table-ronde-actualites-de-violette-leduc-1907-1972-18081;75111
15059;photographie et danse - les visites dansees de la mep;les visites dansees proposent une nouvelle experience de visite a partager en famille, pour dialoguer avec les expositions de la mep - maison europeenne de la photographie par le biais de jeux danses.;enfants;payant;2022-06-05;2022-06-06;6;0;0;0;maison europeenne de la photographie;https://www.paris.fr/evenements/danse-et-photographie-en-famille-a-la-mep-15059;75104
19578;thumper  scrtch / supersonic;"welcome to supersonic
assistez a deux concerts gratuits, nuits rock et disquaire a paris !";musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;supersonic;https://www.paris.fr/evenements/thumper-scrtch-supersonic-free-entry-19578;75112
19580;slothrust au supersonic (free entry);"welcome to supersonic
concerts gratuits, nuits rock et disquaire a paris !";musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;supersonic;https://www.paris.fr/evenements/slothrust-au-supersonic-free-entry-19580;75112
19581;lou tavano;icone vocale de la scene parisienne, lou tavano nous surprend des les premieres notes.;musique;payant;2022-06-05;2022-06-06;6;0;0;0;sunset & sunside;https://www.paris.fr/evenements/lou-tavano-19581;75101
19362; lovesody  de motoyuki daifu, une rhapsodie amoureuse a la mep;dans  lovesody , motoyuki daifu nous confie son histoire d'amour fulgurante avec une jeune mere celibataire. a decouvrir jusqu'au 12 juin a la mep - maison europeenne de la photographie.;expo;payant;2022-06-05;2022-06-06;;0;0;0;maison europeenne de la photographie;https://www.paris.fr/evenements/lovesody-de-motoyuki-daifu-une-rhapsodie-amoureuse-a-la-mep-19362;75104
19849;thomas julienne - watt;contrebassiste de formation, compositeur, arrangeur...mais surtout musicien eclectique et curieux, les interets musicaux de thomas julienne sont nombreux : il sinteresse tant a la musique classique qu'a la musique arabe, au rock et aux musiques electroniques...;concert;payant;2022-06-05;2022-06-06;2;0;0;0;le baiser sale;https://www.paris.fr/evenements/thomas-julienne-watt-19849;75101
19868;"cinema en plein air : ""les guichets du louvre"" de michel mitrani";decouvrez pendant ces vacances d'ete le cinema en plein air du memorial de la shoah.;cinema;gratuit;2022-06-05;2022-06-06;2;0;0;0;memorial de la shoah;https://www.paris.fr/evenements/cinema-en-plein-air-les-guichets-du-louvre-de-michel-mitrani-19868;75104
11407;les samedis en famille  creche felix faure;"paris experimente louverture des creches au public le samedi matin.
la creche felix faure et les associations art eco et crok cine vous proposent en alternance des activites chaque samedi matin.";enfants;gratuit;2022-06-05;2022-06-06;;0;0;0;creche collective municipale felix faure;https://www.paris.fr/evenements/les-samedis-en-famille-creche-felix-faure-11407;75115
19947;temple stay,  voyage a la recherche de soi ;dans le cadre de  taste korea ! 2022 , lassociation bouddhique coreenne kilsangsa, en collaboration avec le centre culturel coreen, organise un programme de courtes retraites intitule  voyage a la recherche de soi , un temps fort pour experimenter la vie monastique dun temple bouddhique.;balade;gratuit;2022-06-05;2022-06-06;12;1;0;0;association bouddhique coreenne kilsangsa;https://www.paris.fr/evenements/temple-stay-voyage-a-la-recherche-de-soi-19947;77468
20035;pepele festival;festival 100% afrobeats & rap. lives afrobeats des artistes nigerians du moment & dj set rap, amapiano, shatta & more sur 3 stages !;musique;payant;2022-06-05;2022-06-06;2;0;0;0;le point fort d'aubervilliers;https://www.paris.fr/evenements/pepele-festival-20035;93001
20116;etre amis, c'est tout un art ! un atelier artistique dada;entre amis, on se connait par cur et on partage tout ? chez les artistes, l'amitie stimule en tout cas la creativite ! ils echangent, collaborent, s'influencent... et nourrissent une uvre plus riche encore. en explorant ces amities artistiques qui ont jalonne l'histoire de l'art, les enfants seront invites a dresser le portrait de leur meilleur ami... mais uniquement par analogie.  sil ou elle etait un animal / une plante / une couleur / un pays / un instrument, il ou elle serait...  a votre avis, sauront-ils se reconnaitre ?;enfants;gratuit;2022-06-05;2022-06-06;2;1;0;0;mediatheque francoise sagan;https://www.paris.fr/evenements/etre-amis-c-est-tout-un-art-un-atelier-artistique-dada-20116;75110
20190;les ateliers de jardinage de dede | pour adultes;les ateliers de dede vont vous faire mettre la main a la pate, ou plutot dans la terre, avec des ateliers de jardinage qui vous donneront les cles pour avoir la main verte, et peut-etre meme cultiver votre propre jardin. odelie, la cheffe-jardiniere du jardin21 organise des sessions exclusivement pour adultes.;loisirs;gratuit;2022-06-05;2022-06-06;6;1;0;0;jardin21;https://www.paris.fr/evenements/les-ateliers-de-jardinage-de-dede-pour-les-adultes-20190;75119
19329;promenade hors les mur;cette visite-conference dans le ve arrondissement permet de prendre la mesure des liens privilegies entre le monde arabe et la france. l'ima est le point de depart de la promenade qui s'acheve a la mosquee de paris.;histoire;payant;2022-06-05;2022-06-06;26;0;0;0;l'institut du monde arabe;https://www.paris.fr/evenements/promenade-hors-les-murs-19329;75105
20202;robert coline et son djakavibes;la rencontre explosive du jazz et du gwoka : robert coline et son djakavibes le 8 juin prochain au baiser sale !;concert;payant;2022-06-05;2022-06-06;2;0;0;0;le baiser sale;https://www.paris.fr/evenements/robert-coline-et-son-djakavibes-20202;75101
20209;fungi triptyque;rendez-vous en juin prochain a la petite halle de la villette pour un marathon sous le signe de la mutation.;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;la petite halle;https://www.paris.fr/evenements/fungi-triptyque-20209;75119
20280;audition des enfants guitaristes - bibliotheque buffon;l'association des enfants guitaristes vous propose une audition de guitare classique : venez partager un moment musical en famille ou entre amis et encourager les jeunes musiciens !;concert;gratuit;2022-06-05;2022-06-06;2;1;1;1;bibliotheque buffon;https://www.paris.fr/evenements/audition-des-enfants-guitaristes-bibliotheque-buffon-20280;75105
20401;les nocturbaines, rencontres des arts de la rue du 20e arrondissement;"la compagnie imponderables et petits oiseaux production vous invitent a la 26eme edition du festival
 les nocturbaines .
3 jours de cultures, de spectacles, de fete, a vivre et devorer, seul ou en famille. au cur du 20eme arrondissement de paris.
14 cies, 14 representations, dont 5 creations autour des arts de la rue venant de toute la france se produiront durant ce week-end de fete et de convivialite : theatre, chants, danse, deambulations, cirque, poesie...";theatre;gratuit;2022-06-05;2022-06-06;6;0;0;0;square de la salamandre;https://www.paris.fr/evenements/les-nocturbaines-rencontres-des-arts-de-la-rue-du-20e-arrondissement-20401;75120
19730;virsky en soutien a l'ukraine du 02 au 09 juillet au casino de paris;apres un franc succes rencontre aupres dun public enthousiaste au palais des congres de paris en 2018, la compagnie virsky revient a loccasion de huit representations exceptionnelles au casino de paris du 02 au 09 juillet 2022 pour soutenir et faire rayonner les couleurs de lukraine en ces temps difficiles.;spectacle musical;payant;2022-06-05;2022-06-06;14;0;0;0;le casino de paris;https://www.paris.fr/evenements/virsky-en-soutien-a-l-ukraine-du-02-au-09-juillet-au-casino-de-paris-19730;75109
11108;ateliers en famille parent-enfant theatre & emotions 4-8 ans;"ateliers en famille ludiques et bienveillants:
theatre & emotions parent-enfant 4-8 ans

inscription a la seance

2021-2022

www.compagniemaya.com

renseignements: 06 12 96 65 98 / contact@compagniemaya.com";atelier;payant;2022-06-05;2022-06-06;2;0;0;0;atelier 77;https://www.paris.fr/evenements/ateliers-en-duo-parent-enfant-theatre-et-emotions-4-8-ans-11108;75111
20517;[fiesta] fete des metallos des familles;notre rendez-vous ouvert a toustes se met a l'heure du cirque pour cette coop estivale.;danse;gratuit;2022-06-05;2022-06-06;2;0;0;0;la maison des metallos;https://www.paris.fr/evenements/fiesta-fete-des-metallos-des-familles-20517;75111
20551;terminator 2 : no fate, la 1ere experience de cinema immersif en france !;des le 16 juin 2022, plongez dans l'univers de terminator 2. explorez les scenes emblematiques du film en direct et en physique. une experience 100% libre et des rebondissements en cascade.;theatre;payant;2022-06-05;2022-06-06;;1;0;1;tour orion;https://www.paris.fr/evenements/terminator-2-no-fate-la-1ere-experience-de-cinema-immersif-de-france-20551;93048
20591;initiation au tennis pour jeunes et adultes;"le tennis, c'est pour tous !
en juin, rns tennis accueille les jeunes et les adultes en situation de handicap psychique ou mental, pour decouvrir le tennis adapte.";sport;gratuit;2022-06-05;2022-06-06;4;0;0;0;stade alain mimoun;https://www.paris.fr/evenements/initiation-au-tennis-pour-jeunes-et-adultes-handicapes-psy-mentaux-20591;75112
20619;common people / la nuit british rock du supersonic;la common people vous fera danser sur ses meilleurs sons british allant de david bowie a arctic monkeys en passant par oasis, joy division et franz ferdinand...;clubbing;payant;2022-06-05;2022-06-06;2;0;0;0;supersonic;https://www.paris.fr/evenements/common-people-la-nuit-british-rock-du-supersonic-20619;75112
18004;atelier d'ecriture;"a l'occasion du festival philoscene, nous vous proposons un atelier d'ecriture co-anime par aline lebert, de l'association bete a bon dieu production.
nous aborderons le questionnement philosophique par le biais de la thematique ""desirs de liberte(s)"".";atelier;gratuit;2022-06-05;2022-06-06;2;1;0;0;bibliotheque benoite groult;https://www.paris.fr/evenements/atelier-d-ecriture-18004;75114
20666;samedi en famille au musee de la vie romantique;dans le cadre du week-end en famille organise par paris musees, le musee propose des animations en lien avec les collections et l'exposition temporaire heroines romantiques;expo;payant;2022-06-05;2022-06-06;2;0;0;0;musee de la vie romantique, hotel scheffer-renan;https://www.paris.fr/evenements/samedi-en-famille-au-musee-de-la-vie-romantique-20666;75109
20143;les faucons du chateau de vincennes;"[visite guidee]
le faucon crecerelle est le rapace emblematique de paris. une trentaine de couples nichent sur les plus grands batiments de la capitale. partons, longue-vue sur lepaule, a la recherche de plusieurs nichees sur les murs du chateau de vincennes pour y decouvrir, peut-etre, les jeunes de lannee...";balade;gratuit;2022-06-05;2022-06-06;2;0;0;0;maison paris nature;https://www.paris.fr/evenements/les-faucons-du-chateau-de-vincennes-20143;75112
20596;forum inclusif de la place des droits de l'enfant (paris 14e);"mois parisien du handicap 2022 : forum inclusif de la place des droits de l'enfant (paris 14e)
pour renforcer la sensibilisation du public de maniere ludique sur cette thematique du handicap, de nombreuses animations sont proposees :
>>> sportives : activite showdown avec l'association voir ensemble , kunto
>>> culturelles : fresque tactile avec l'association percevoir...
>>> ludiques : jeu de piste, jeux de societe ...";sport;gratuit;2022-06-05;2022-06-06;2;1;1;1;place des droits de l'enfant;https://www.paris.fr/evenements/forum-inclusif-de-la-place-des-droits-de-l-enfant-paris-14e-20596;75114
20410;conte enfants : qui, que, quoi, carnavalet;venez suivre un conte jeune public et decouvrez les uvres phares du musee carnavalet!;enfants;payant;2022-06-05;2022-06-06;12;1;1;1;musee carnavalet-histoire de paris;https://www.paris.fr/evenements/conte-jeune-public-au-musee-carnavalet-qui-que-quoi-carnavalet-20410;75103
20381;atelier enfants : geometries et fantaisies medievales;participez a cette visite-atelier en famille et decouvrez la vie au moyen age a paris!;enfants;payant;2022-06-05;2022-06-06;6;1;1;1;musee carnavalet-histoire de paris;https://www.paris.fr/evenements/visite-atelier-au-musee-carnavalet-geometries-et-fantaisies-medievales-20381;75103
20722;cafe concert. kantala electro power trio;"kantala ""electro power trio"" est un pont musical entre paris (france) et ouagadougou (burkina faso) a travers lequel les influences traditionnelles et modernes se marient sous un parapluie de programmations electroniques.";musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;la bellevilloise;https://www.paris.fr/evenements/cafe-concert-kantala-electro-power-trio-20722;75120
20607;blablathe;partagez vos dernieres decouvertes avec les bibliothecaires et les autres lecteurs dans un moment de convivialite.;litterature;gratuit;2022-06-05;2022-06-06;2;1;0;0;mediatheque francoise sagan;https://www.paris.fr/evenements/blablathe-20607;75110
20692;journees de l'archeologie - visite guidee speciale;suivez les guides-conferencier.e.s du musee pour decouvrir comment maquettes historiques et archeologie font bon menage !;expo;gratuit sous condition;2022-06-05;2022-06-06;18;1;0;0;musee des plans-reliefs;https://www.paris.fr/evenements/journees-de-l-archeologie-visite-guidee-speciale-20692;75107
20781;festival de jazz a la villette;pour prolonger l'ete, laissez-vous porter par les airs de jazz du festival de la villette, du 31 aout au 11 septembre. pour cette edition, le festival fete ses 20 ans avec des concerts issus un large eventail musical.;musique;payant;2022-06-05;2022-06-06;;0;0;0;parc de la villette;https://www.paris.fr/evenements/festival-de-jazz-a-la-villette-20781;75119
20800;stages de danse afro tous niveaux avec lionel vero;dimanche 12 et 26 juin 22, stages de danse afro avec lionel ! danseur et choregraphe de renommee internationale.;atelier;payant;2022-06-05;2022-06-06;4;0;0;0;centre micheline ostermeyer;https://www.paris.fr/evenements/stages-de-danse-afro-tous-niveaux-avec-lionel-vero-20800;75118
20826;a bit of a peregrination;une rencontre artistique au cci a donne lieu a cette belle collaboration et commande aupres de deux anciens artistes en residence.;concert;payant;2022-06-05;2022-06-06;2;0;0;0;centre culturel irlandais;https://www.paris.fr/evenements/a-bit-of-a-peregrination-20826;75105
20857;king phantom  the choices  noise generator;bienvenue au supersonic. assistez a trois concerts gratuits, nuits rock et disquaire a paris !;musique;gratuit;2022-06-05;2022-06-06;2;0;0;0;supersonic;https://www.paris.fr/evenements/king-phantom-the-choices-noise-generator-supersonic-free-entry-20857;75112
20073;jean painleve, quand la science se teinte de surrealisme;premiere exposition denvergure en france sur jean painleve, cette retrospective reunira une vingtaine de films noir et blanc ou couleur, muets et sonores, mais aussi une centaine de photographies et documents depoque. le cineaste, precurseur en matiere de vulgarisation scientifique, a acquis sa plus grande notoriete dans le domaine de la biologie marine et des techniques cinematographiques. fascinant.;expo;payant;2022-06-05;2022-06-06;;0;0;0;jeu de paume;https://www.paris.fr/evenements/jean-painleve-les-pieds-dans-l-eau-20073;75101
18630;chet baker  david enhco & marc perrenoud; jubilatoire ! ils pratiquent la musique en hors-la-loi  marie-aude roux, le monde;musique;payant;2022-06-05;2022-06-06;2;0;0;0;le bal blomet;https://www.paris.fr/evenements/chet-baker-david-enhco-marc-perrenoud-18630;75115
18611;l'expo vivant a la fondation good planet;la fondation goodplanet presente sa nouvelle exposition, vivant, du 9 avril au 18 decembre 2022. une dizaine dartistes y aborde les problematiques liees a la preservation de la biodiversite, et interroge notre rapport au vivant.;non renseigne;gratuit;2022-06-05;2022-06-06;;0;0;0;fondation goodplanet - domaine de longchamp;https://www.paris.fr/evenements/l-expo-vivant-a-la-fondation-good-planet-18611;75116
18677;kiosques en fete 2022 : lionel langlais au square du temple;chapeaute, costume, impeccable, lionel langlais se presente en scene et vous donne un spectacle complet ou rien ne manque de ce qu'en chansons tristes, emouvantes ou gaies, il est venu vous dire de son amour de la vie !;musique;gratuit;2022-06-05;2022-06-06;6;0;0;0;square du temple - elie-wiesel;https://www.paris.fr/evenements/kiosques-en-fete-2022-lionel-langlais-au-square-du-temple-18677;75103
18422;kiosques en fete a paris / salsa avec pa' la calle;"pa' la calle est un groupe de 12 chanteurs/musiciens passionnes de musique latine et qui souhaite partager un repertoire de salsa dura de colombia, puerto rico et des latinos des etats-unis. 
que viva nuestra musica !";musique;gratuit;2022-06-05;2022-06-06;4;0;0;0;kiosque du square edouard vaillant (20eme);https://www.paris.fr/evenements/projets-kiosques-a-paris-salsa-avec-pa-la-calle-18422;75120
18711;visite speciale enfants de l'exposition  silsila, le voyage des regards ;a partir de 6 ans, vos enfants sont invites a un moment privilegie afin de decouvrir  silsila, le voyage des regards  de maniere ludique et interactive, en compagnie de lequipe de mediation de lici. les parents ou accompagnateurs peuvent en profiter pour faire une pause gourmande au cafe de lici.;expo;gratuit;2022-06-05;2022-06-06;2;0;0;0;institut des cultures d'islam (ici);https://www.paris.fr/evenements/visite-speciale-enfants-de-l-exposition-silsila-le-voyage-des-regards-18711;75118
18917;concert a la philharmonie : les trios de beethoven;sous limpulsion de daniel barenboim, ce deuxieme concert consacre aux trios de beethoven est domine par  larchiduc . grandeur, eclat poetique des variations du mouvement lent, brillance du fin... decouvrez ce concert le 9 juin prochain.;musique;payant;2022-06-05;2022-06-06;2;0;0;0;philharmonie de paris;https://www.paris.fr/evenements/beethoven-trios-daniel-barenboim-michael-barenboim-kian-soltani-18917;75119
